"","EventName","CarNumber","CompetitorName","RaceStatus","LapNumber","LapStanding","LapTime","PitStopType","LapFlag2"
"1","18TAL1",22,"Joey Logano","running",1,6,54.554,"","Restart"
"2","18TAL1",22,"Joey Logano","running",2,4,48.111,"","Green"
"3","18TAL1",22,"Joey Logano","running",3,4,47.877,"","Green"
"4","18TAL1",22,"Joey Logano","running",4,4,47.756,"","Green"
"5","18TAL1",22,"Joey Logano","running",5,4,47.588,"","Green"
"6","18TAL1",22,"Joey Logano","running",6,4,47.717,"","Green"
"7","18TAL1",22,"Joey Logano","running",7,4,47.615,"","Green"
"8","18TAL1",22,"Joey Logano","running",8,4,47.663,"","Green"
"9","18TAL1",22,"Joey Logano","running",9,4,47.738,"","Green"
"10","18TAL1",22,"Joey Logano","running",10,4,47.659,"","Green"
"11","18TAL1",22,"Joey Logano","running",11,4,47.63,"","Green"
"12","18TAL1",22,"Joey Logano","running",12,4,47.698,"","Green"
"13","18TAL1",22,"Joey Logano","running",13,30,76.385,"OTHER","Green"
"14","18TAL1",22,"Joey Logano","running",14,27,56.749,"","Green"
"15","18TAL1",22,"Joey Logano","running",15,24,48.459,"","Green"
"16","18TAL1",22,"Joey Logano","running",16,24,48.556,"","Green"
"17","18TAL1",22,"Joey Logano","running",17,23,48.116,"","Green"
"18","18TAL1",22,"Joey Logano","running",18,23,48.056,"","Green"
"19","18TAL1",22,"Joey Logano","running",19,23,48.071,"","Green"
"20","18TAL1",22,"Joey Logano","running",20,23,47.816,"","Green"
"21","18TAL1",22,"Joey Logano","running",21,23,47.913,"","Green"
"22","18TAL1",22,"Joey Logano","running",22,22,47.747,"","Green"
"23","18TAL1",22,"Joey Logano","running",23,18,48.698,"","Green"
"24","18TAL1",22,"Joey Logano","running",24,18,48.503,"","Green"
"25","18TAL1",22,"Joey Logano","running",25,18,48.137,"","Green"
"26","18TAL1",22,"Joey Logano","running",26,18,48.206,"","Green"
"27","18TAL1",22,"Joey Logano","running",27,18,48.199,"","Green"
"28","18TAL1",22,"Joey Logano","running",28,17,48.212,"","Green"
"29","18TAL1",22,"Joey Logano","running",29,17,48.073,"","Green"
"30","18TAL1",22,"Joey Logano","running",30,17,47.878,"","Green"
"31","18TAL1",22,"Joey Logano","running",31,17,48.023,"","Green"
"32","18TAL1",22,"Joey Logano","running",32,17,47.85,"","Green"
"33","18TAL1",22,"Joey Logano","running",33,17,47.669,"","Green"
"34","18TAL1",22,"Joey Logano","running",34,16,48.34,"","Green"
"35","18TAL1",22,"Joey Logano","running",35,15,48.159,"","Green"
"36","18TAL1",22,"Joey Logano","running",36,15,48.029,"","Green"
"37","18TAL1",22,"Joey Logano","running",37,15,48.018,"","Green"
"38","18TAL1",22,"Joey Logano","running",38,15,48.008,"","Green"
"39","18TAL1",22,"Joey Logano","running",39,15,48.085,"","Green"
"40","18TAL1",22,"Joey Logano","running",40,15,48.034,"","Green"
"41","18TAL1",22,"Joey Logano","running",41,15,47.83,"","Green"
"42","18TAL1",22,"Joey Logano","running",42,15,48.095,"","Green"
"43","18TAL1",22,"Joey Logano","running",43,15,48.177,"","Green"
"44","18TAL1",22,"Joey Logano","running",44,2,48.036,"","Green"
"45","18TAL1",22,"Joey Logano","running",45,2,47.928,"","Green"
"46","18TAL1",22,"Joey Logano","running",46,2,48.245,"","Green"
"47","18TAL1",22,"Joey Logano","running",47,2,47.985,"","Green"
"48","18TAL1",22,"Joey Logano","running",48,2,48.088,"","Green"
"49","18TAL1",22,"Joey Logano","running",49,2,48.451,"","Green"
"50","18TAL1",22,"Joey Logano","running",50,2,47.981,"","Green"
"51","18TAL1",22,"Joey Logano","running",51,2,47.931,"","Green"
"52","18TAL1",22,"Joey Logano","running",52,2,48.229,"","Green"
"53","18TAL1",22,"Joey Logano","running",53,2,48.113,"","Green"
"54","18TAL1",22,"Joey Logano","running",54,2,48.176,"","Green"
"55","18TAL1",22,"Joey Logano","running",55,2,48.49,"","Green"
"56","18TAL1",22,"Joey Logano","running",56,2,69.714,"","To Yellow"
"57","18TAL1",22,"Joey Logano","running",57,2,128.361,"","Yellow"
"58","18TAL1",22,"Joey Logano","running",58,3,158.068,"TWO_WHEEL_CHANGE_RIGHT","Yellow"
"59","18TAL1",22,"Joey Logano","running",59,2,123.119,"","Yellow"
"60","18TAL1",22,"Joey Logano","running",60,2,135.992,"","Yellow"
"61","18TAL1",22,"Joey Logano","running",61,3,133.107,"","To Green"
"62","18TAL1",22,"Joey Logano","running",62,5,53.927,"","Restart"
"63","18TAL1",22,"Joey Logano","running",63,4,48.2,"","Green"
"64","18TAL1",22,"Joey Logano","running",64,2,48.208,"","Green"
"65","18TAL1",22,"Joey Logano","running",65,2,48.345,"","Green"
"66","18TAL1",22,"Joey Logano","running",66,2,48.545,"","Green"
"67","18TAL1",22,"Joey Logano","running",67,21,75.165,"OTHER","Green"
"68","18TAL1",22,"Joey Logano","running",68,19,57.728,"","Green"
"69","18TAL1",22,"Joey Logano","running",69,4,48.687,"","Green"
"70","18TAL1",22,"Joey Logano","running",70,2,48.133,"","Green"
"71","18TAL1",22,"Joey Logano","running",71,2,48.131,"","Green"
"72","18TAL1",22,"Joey Logano","running",72,2,60.8,"","To Yellow"
"73","18TAL1",22,"Joey Logano","running",73,2,90.848,"","Yellow"
"74","18TAL1",22,"Joey Logano","running",74,2,131.873,"","Yellow"
"75","18TAL1",22,"Joey Logano","running",75,1,148.63,"","Yellow"
"76","18TAL1",22,"Joey Logano","running",76,1,137.34,"","Yellow"
"77","18TAL1",22,"Joey Logano","running",77,1,136.696,"","Yellow"
"78","18TAL1",22,"Joey Logano","running",78,1,130.563,"","To Green"
"79","18TAL1",22,"Joey Logano","running",79,1,53.294,"","Restart"
"80","18TAL1",22,"Joey Logano","running",80,1,48.287,"","Green"
"81","18TAL1",22,"Joey Logano","running",81,1,48.113,"","Green"
"82","18TAL1",22,"Joey Logano","running",82,1,48.047,"","Green"
"83","18TAL1",22,"Joey Logano","running",83,1,47.956,"","Green"
"84","18TAL1",22,"Joey Logano","running",84,1,48.052,"","Green"
"85","18TAL1",22,"Joey Logano","running",85,1,48.148,"","Green"
"86","18TAL1",22,"Joey Logano","running",86,1,48.222,"","Green"
"87","18TAL1",22,"Joey Logano","running",87,1,47.96,"","Green"
"88","18TAL1",22,"Joey Logano","running",88,1,47.997,"","Green"
"89","18TAL1",22,"Joey Logano","running",89,1,48.044,"","Green"
"90","18TAL1",22,"Joey Logano","running",90,1,48.161,"","Green"
"91","18TAL1",22,"Joey Logano","running",91,1,48.199,"","Green"
"92","18TAL1",22,"Joey Logano","running",92,1,48.255,"","Green"
"93","18TAL1",22,"Joey Logano","running",93,1,48.157,"","Green"
"94","18TAL1",22,"Joey Logano","running",94,1,48.15,"","Green"
"95","18TAL1",22,"Joey Logano","running",95,1,48.14,"","Green"
"96","18TAL1",22,"Joey Logano","running",96,1,48.249,"","Green"
"97","18TAL1",22,"Joey Logano","running",97,3,48.604,"","Green"
"98","18TAL1",22,"Joey Logano","running",98,4,48.543,"","Green"
"99","18TAL1",22,"Joey Logano","running",99,3,48.102,"","Green"
"100","18TAL1",22,"Joey Logano","running",100,4,48.368,"","Green"
"101","18TAL1",22,"Joey Logano","running",101,4,48.174,"","Green"
"102","18TAL1",22,"Joey Logano","running",102,4,48.242,"","Green"
"103","18TAL1",22,"Joey Logano","running",103,4,48.449,"","Green"
"104","18TAL1",22,"Joey Logano","running",104,4,48.348,"","Green"
"105","18TAL1",22,"Joey Logano","running",105,4,48.509,"","Green"
"106","18TAL1",22,"Joey Logano","running",106,3,48.128,"","Green"
"107","18TAL1",22,"Joey Logano","running",107,2,47.98,"","Green"
"108","18TAL1",22,"Joey Logano","running",108,2,48.007,"","Green"
"109","18TAL1",22,"Joey Logano","running",109,2,48.401,"","Green"
"110","18TAL1",22,"Joey Logano","running",110,2,48.403,"","Green"
"111","18TAL1",22,"Joey Logano","running",111,2,78.149,"","To Yellow"
"112","18TAL1",22,"Joey Logano","running",112,2,128.868,"","Yellow"
"113","18TAL1",22,"Joey Logano","running",113,10,163.544,"","Yellow"
"114","18TAL1",22,"Joey Logano","running",114,7,116.929,"","Yellow"
"115","18TAL1",22,"Joey Logano","running",115,7,136.033,"","Yellow"
"116","18TAL1",22,"Joey Logano","running",116,7,140.303,"","To Green"
"117","18TAL1",22,"Joey Logano","running",117,5,53.44,"","Restart"
"118","18TAL1",22,"Joey Logano","running",118,5,48.252,"","Green"
"119","18TAL1",22,"Joey Logano","running",119,4,48.257,"","Green"
"120","18TAL1",22,"Joey Logano","running",120,4,48.308,"","Green"
"121","18TAL1",22,"Joey Logano","running",121,4,48.246,"","Green"
"122","18TAL1",22,"Joey Logano","running",122,4,48.237,"","Green"
"123","18TAL1",22,"Joey Logano","running",123,4,48.19,"","Green"
"124","18TAL1",22,"Joey Logano","running",124,6,48.429,"","Green"
"125","18TAL1",22,"Joey Logano","running",125,7,48.324,"","Green"
"126","18TAL1",22,"Joey Logano","running",126,7,48.304,"","Green"
"127","18TAL1",22,"Joey Logano","running",127,12,49.124,"","Green"
"128","18TAL1",22,"Joey Logano","running",128,18,48.901,"","Green"
"129","18TAL1",22,"Joey Logano","running",129,18,52.128,"","To Yellow"
"130","18TAL1",22,"Joey Logano","running",130,8,137.117,"","Yellow"
"131","18TAL1",22,"Joey Logano","running",131,6,125.655,"","Yellow"
"132","18TAL1",22,"Joey Logano","running",132,6,137.343,"","Yellow"
"133","18TAL1",22,"Joey Logano","running",133,6,129.377,"","To Green"
"134","18TAL1",22,"Joey Logano","running",134,6,53.823,"","Restart"
"135","18TAL1",22,"Joey Logano","running",135,4,48.376,"","Green"
"136","18TAL1",22,"Joey Logano","running",136,4,48.725,"","Green"
"137","18TAL1",22,"Joey Logano","running",137,2,48.452,"","Green"
"138","18TAL1",22,"Joey Logano","running",138,1,48.37,"","Green"
"139","18TAL1",22,"Joey Logano","running",139,1,48.708,"","Green"
"140","18TAL1",22,"Joey Logano","running",140,1,48.793,"","Green"
"141","18TAL1",22,"Joey Logano","running",141,2,48.926,"","Green"
"142","18TAL1",22,"Joey Logano","running",142,1,48.995,"","Green"
"143","18TAL1",22,"Joey Logano","running",143,1,48.768,"","Green"
"144","18TAL1",22,"Joey Logano","running",144,1,48.849,"","Green"
"145","18TAL1",22,"Joey Logano","running",145,9,75.462,"OTHER","Green"
"146","18TAL1",22,"Joey Logano","running",146,7,57.812,"","Green"
"147","18TAL1",22,"Joey Logano","running",147,1,48.969,"","Green"
"148","18TAL1",22,"Joey Logano","running",148,1,48.235,"","Green"
"149","18TAL1",22,"Joey Logano","running",149,1,48.366,"","Green"
"150","18TAL1",22,"Joey Logano","running",150,1,48.174,"","Green"
"151","18TAL1",22,"Joey Logano","running",151,1,48.448,"","Green"
"152","18TAL1",22,"Joey Logano","running",152,1,48.224,"","Green"
"153","18TAL1",22,"Joey Logano","running",153,1,48.287,"","Green"
"154","18TAL1",22,"Joey Logano","running",154,1,48.11,"","Green"
"155","18TAL1",22,"Joey Logano","running",155,1,68.956,"","To Yellow"
"156","18TAL1",22,"Joey Logano","running",156,1,129.479,"","Yellow"
"157","18TAL1",41,"Kurt Busch","running",1,2,54.638,"","Restart"
"158","18TAL1",41,"Kurt Busch","running",2,2,48.29,"","Green"
"159","18TAL1",41,"Kurt Busch","running",3,2,47.851,"","Green"
"160","18TAL1",41,"Kurt Busch","running",4,2,47.806,"","Green"
"161","18TAL1",41,"Kurt Busch","running",5,2,47.569,"","Green"
"162","18TAL1",41,"Kurt Busch","running",6,2,47.718,"","Green"
"163","18TAL1",41,"Kurt Busch","running",7,2,47.63,"","Green"
"164","18TAL1",41,"Kurt Busch","running",8,2,47.65,"","Green"
"165","18TAL1",41,"Kurt Busch","running",9,2,47.734,"","Green"
"166","18TAL1",41,"Kurt Busch","running",10,2,47.657,"","Green"
"167","18TAL1",41,"Kurt Busch","running",11,2,47.629,"","Green"
"168","18TAL1",41,"Kurt Busch","running",12,2,47.716,"","Green"
"169","18TAL1",41,"Kurt Busch","running",13,26,74.786,"OTHER","Green"
"170","18TAL1",41,"Kurt Busch","running",14,39,78.09,"","Green"
"171","18TAL1",41,"Kurt Busch","running",15,39,57.653,"","Green"
"172","18TAL1",41,"Kurt Busch","running",16,39,49.729,"","Green"
"173","18TAL1",41,"Kurt Busch","running",17,38,49.628,"","Green"
"174","18TAL1",41,"Kurt Busch","running",18,37,49.477,"","Green"
"175","18TAL1",41,"Kurt Busch","running",19,37,49.423,"","Green"
"176","18TAL1",41,"Kurt Busch","running",20,37,49.176,"","Green"
"177","18TAL1",41,"Kurt Busch","running",21,36,49.478,"","Green"
"178","18TAL1",41,"Kurt Busch","running",22,36,49.722,"","Green"
"179","18TAL1",41,"Kurt Busch","running",23,36,49.833,"","Green"
"180","18TAL1",41,"Kurt Busch","running",24,36,49.017,"","Green"
"181","18TAL1",41,"Kurt Busch","running",25,36,48.899,"","Green"
"182","18TAL1",41,"Kurt Busch","running",26,36,48.845,"","Green"
"183","18TAL1",41,"Kurt Busch","running",27,36,48.919,"","Green"
"184","18TAL1",41,"Kurt Busch","running",28,36,48.877,"","Green"
"185","18TAL1",41,"Kurt Busch","running",29,36,48.918,"","Green"
"186","18TAL1",41,"Kurt Busch","running",30,36,48.895,"","Green"
"187","18TAL1",41,"Kurt Busch","running",31,36,48.962,"","Green"
"188","18TAL1",41,"Kurt Busch","running",32,36,48.919,"","Green"
"189","18TAL1",41,"Kurt Busch","running",33,36,48.396,"","Green"
"190","18TAL1",41,"Kurt Busch","running",34,36,48.14,"","Green"
"191","18TAL1",41,"Kurt Busch","running",35,36,48.052,"","Green"
"192","18TAL1",41,"Kurt Busch","running",36,36,48.01,"","Green"
"193","18TAL1",41,"Kurt Busch","running",37,36,47.974,"","Green"
"194","18TAL1",41,"Kurt Busch","running",38,33,48.133,"","Green"
"195","18TAL1",41,"Kurt Busch","running",39,33,47.993,"","Green"
"196","18TAL1",41,"Kurt Busch","running",40,32,47.85,"","Green"
"197","18TAL1",41,"Kurt Busch","running",41,32,47.986,"","Green"
"198","18TAL1",41,"Kurt Busch","running",42,31,48.286,"","Green"
"199","18TAL1",41,"Kurt Busch","running",43,27,48.041,"","Green"
"200","18TAL1",41,"Kurt Busch","running",44,27,47.922,"","Green"
"201","18TAL1",41,"Kurt Busch","running",45,27,48.253,"","Green"
"202","18TAL1",41,"Kurt Busch","running",46,27,47.984,"","Green"
"203","18TAL1",41,"Kurt Busch","running",47,26,48.012,"","Green"
"204","18TAL1",41,"Kurt Busch","running",48,26,48.526,"","Green"
"205","18TAL1",41,"Kurt Busch","running",49,26,47.982,"","Green"
"206","18TAL1",41,"Kurt Busch","running",50,26,47.91,"","Green"
"207","18TAL1",41,"Kurt Busch","running",51,26,48.195,"","Green"
"208","18TAL1",41,"Kurt Busch","running",52,26,48.152,"","Green"
"209","18TAL1",41,"Kurt Busch","running",53,26,48.213,"","Green"
"210","18TAL1",41,"Kurt Busch","running",54,25,48.418,"","Green"
"211","18TAL1",41,"Kurt Busch","running",55,25,49.767,"","To Yellow"
"212","18TAL1",41,"Kurt Busch","running",56,25,65.063,"","Yellow"
"213","18TAL1",41,"Kurt Busch","running",57,25,102.01,"","Yellow"
"214","18TAL1",41,"Kurt Busch","running",58,22,155.02,"FOUR_WHEEL_CHANGE","Yellow"
"215","18TAL1",41,"Kurt Busch","running",59,21,120.22,"","Yellow"
"216","18TAL1",41,"Kurt Busch","running",60,21,132.589,"","Yellow"
"217","18TAL1",41,"Kurt Busch","running",61,22,125.385,"","To Green"
"218","18TAL1",41,"Kurt Busch","running",62,25,53.736,"","Restart"
"219","18TAL1",41,"Kurt Busch","running",63,23,48.221,"","Green"
"220","18TAL1",41,"Kurt Busch","running",64,20,47.787,"","Green"
"221","18TAL1",41,"Kurt Busch","running",65,19,48.354,"","Green"
"222","18TAL1",41,"Kurt Busch","running",66,19,48.768,"","Green"
"223","18TAL1",41,"Kurt Busch","running",67,25,76.066,"OTHER","Green"
"224","18TAL1",41,"Kurt Busch","running",68,21,56.839,"","Green"
"225","18TAL1",41,"Kurt Busch","running",69,7,48.079,"","Green"
"226","18TAL1",41,"Kurt Busch","running",70,5,48.018,"","Green"
"227","18TAL1",41,"Kurt Busch","running",71,6,48.19,"","Green"
"228","18TAL1",41,"Kurt Busch","running",72,4,62.086,"","To Yellow"
"229","18TAL1",41,"Kurt Busch","running",73,4,96.49,"","Yellow"
"230","18TAL1",41,"Kurt Busch","running",74,4,127.177,"","Yellow"
"231","18TAL1",41,"Kurt Busch","running",75,3,148.571,"","Yellow"
"232","18TAL1",41,"Kurt Busch","running",76,3,136.239,"","Yellow"
"233","18TAL1",41,"Kurt Busch","running",77,3,136.627,"","Yellow"
"234","18TAL1",41,"Kurt Busch","running",78,4,129.349,"","To Green"
"235","18TAL1",41,"Kurt Busch","running",79,3,53.26,"","Restart"
"236","18TAL1",41,"Kurt Busch","running",80,3,48.284,"","Green"
"237","18TAL1",41,"Kurt Busch","running",81,3,48.11,"","Green"
"238","18TAL1",41,"Kurt Busch","running",82,3,48.048,"","Green"
"239","18TAL1",41,"Kurt Busch","running",83,3,47.963,"","Green"
"240","18TAL1",41,"Kurt Busch","running",84,3,48.054,"","Green"
"241","18TAL1",41,"Kurt Busch","running",85,3,48.151,"","Green"
"242","18TAL1",41,"Kurt Busch","running",86,3,48.216,"","Green"
"243","18TAL1",41,"Kurt Busch","running",87,3,47.952,"","Green"
"244","18TAL1",41,"Kurt Busch","running",88,3,48.015,"","Green"
"245","18TAL1",41,"Kurt Busch","running",89,3,48.077,"","Green"
"246","18TAL1",41,"Kurt Busch","running",90,3,48.134,"","Green"
"247","18TAL1",41,"Kurt Busch","running",91,3,48.197,"","Green"
"248","18TAL1",41,"Kurt Busch","running",92,3,48.223,"","Green"
"249","18TAL1",41,"Kurt Busch","running",93,3,48.167,"","Green"
"250","18TAL1",41,"Kurt Busch","running",94,2,48.044,"","Green"
"251","18TAL1",41,"Kurt Busch","running",95,3,48.223,"","Green"
"252","18TAL1",41,"Kurt Busch","running",96,6,48.442,"","Green"
"253","18TAL1",41,"Kurt Busch","running",97,5,48.372,"","Green"
"254","18TAL1",41,"Kurt Busch","running",98,3,48.278,"","Green"
"255","18TAL1",41,"Kurt Busch","running",99,4,48.26,"","Green"
"256","18TAL1",41,"Kurt Busch","running",100,3,48.335,"","Green"
"257","18TAL1",41,"Kurt Busch","running",101,3,48.163,"","Green"
"258","18TAL1",41,"Kurt Busch","running",102,2,48.134,"","Green"
"259","18TAL1",41,"Kurt Busch","running",103,2,48.493,"","Green"
"260","18TAL1",41,"Kurt Busch","running",104,3,48.427,"","Green"
"261","18TAL1",41,"Kurt Busch","running",105,3,48.513,"","Green"
"262","18TAL1",41,"Kurt Busch","running",106,4,48.184,"","Green"
"263","18TAL1",41,"Kurt Busch","running",107,5,48.104,"","Green"
"264","18TAL1",41,"Kurt Busch","running",108,8,48.423,"","Green"
"265","18TAL1",41,"Kurt Busch","running",109,10,48.734,"","Green"
"266","18TAL1",41,"Kurt Busch","running",110,8,48.159,"","Green"
"267","18TAL1",41,"Kurt Busch","running",111,8,83.139,"","To Yellow"
"268","18TAL1",41,"Kurt Busch","running",112,8,127.437,"","Yellow"
"269","18TAL1",41,"Kurt Busch","running",113,12,160.706,"","Yellow"
"270","18TAL1",41,"Kurt Busch","running",114,9,117.158,"","Yellow"
"271","18TAL1",41,"Kurt Busch","running",115,9,135.252,"","Yellow"
"272","18TAL1",41,"Kurt Busch","running",116,9,139.615,"","To Green"
"273","18TAL1",41,"Kurt Busch","running",117,6,53.367,"","Restart"
"274","18TAL1",41,"Kurt Busch","running",118,7,48.398,"","Green"
"275","18TAL1",41,"Kurt Busch","running",119,6,48.145,"","Green"
"276","18TAL1",41,"Kurt Busch","running",120,6,48.289,"","Green"
"277","18TAL1",41,"Kurt Busch","running",121,7,48.259,"","Green"
"278","18TAL1",41,"Kurt Busch","running",122,6,48.224,"","Green"
"279","18TAL1",41,"Kurt Busch","running",123,6,48.223,"","Green"
"280","18TAL1",41,"Kurt Busch","running",124,3,48.18,"","Green"
"281","18TAL1",41,"Kurt Busch","running",125,1,48.131,"","Green"
"282","18TAL1",41,"Kurt Busch","running",126,1,48.252,"","Green"
"283","18TAL1",41,"Kurt Busch","running",127,1,48.326,"","Green"
"284","18TAL1",41,"Kurt Busch","running",128,1,48.05,"","Green"
"285","18TAL1",41,"Kurt Busch","running",129,1,49.054,"","To Yellow"
"286","18TAL1",41,"Kurt Busch","running",130,13,146.145,"FOUR_WHEEL_CHANGE","Yellow"
"287","18TAL1",41,"Kurt Busch","running",131,10,124.542,"","Yellow"
"288","18TAL1",41,"Kurt Busch","running",132,10,136.531,"","Yellow"
"289","18TAL1",41,"Kurt Busch","running",133,9,127.588,"","To Green"
"290","18TAL1",41,"Kurt Busch","running",134,10,53.768,"","Restart"
"291","18TAL1",41,"Kurt Busch","running",135,8,48.368,"","Green"
"292","18TAL1",41,"Kurt Busch","running",136,11,48.84,"","Green"
"293","18TAL1",41,"Kurt Busch","running",137,11,48.519,"","Green"
"294","18TAL1",41,"Kurt Busch","running",138,11,48.501,"","Green"
"295","18TAL1",41,"Kurt Busch","running",139,7,48.553,"","Green"
"296","18TAL1",41,"Kurt Busch","running",140,9,48.941,"","Green"
"297","18TAL1",41,"Kurt Busch","running",141,7,48.725,"","Green"
"298","18TAL1",41,"Kurt Busch","running",142,5,48.925,"","Green"
"299","18TAL1",41,"Kurt Busch","running",143,4,48.761,"","Green"
"300","18TAL1",41,"Kurt Busch","running",144,6,48.932,"","Green"
"301","18TAL1",41,"Kurt Busch","running",145,14,77.364,"OTHER","Green"
"302","18TAL1",41,"Kurt Busch","running",146,12,56.759,"","Green"
"303","18TAL1",41,"Kurt Busch","running",147,6,48.236,"","Green"
"304","18TAL1",41,"Kurt Busch","running",148,13,48.873,"","Green"
"305","18TAL1",41,"Kurt Busch","running",149,13,48.36,"","Green"
"306","18TAL1",41,"Kurt Busch","running",150,12,48.288,"","Green"
"307","18TAL1",41,"Kurt Busch","running",151,13,48.28,"","Green"
"308","18TAL1",41,"Kurt Busch","running",152,11,47.931,"","Green"
"309","18TAL1",41,"Kurt Busch","running",153,9,48,"","Green"
"310","18TAL1",41,"Kurt Busch","running",154,6,48.126,"","Green"
"311","18TAL1",41,"Kurt Busch","running",155,7,71.172,"","To Yellow"
"312","18TAL1",41,"Kurt Busch","running",156,7,129.711,"","Yellow"
"313","18TAL1",9,"Chase Elliott","running",1,37,54.817,"","Restart"
"314","18TAL1",9,"Chase Elliott","running",2,36,47.935,"","Green"
"315","18TAL1",9,"Chase Elliott","running",3,31,47.988,"","Green"
"316","18TAL1",9,"Chase Elliott","running",4,26,47.924,"","Green"
"317","18TAL1",9,"Chase Elliott","running",5,26,47.997,"","Green"
"318","18TAL1",9,"Chase Elliott","running",6,26,47.78,"","Green"
"319","18TAL1",9,"Chase Elliott","running",7,25,47.815,"","Green"
"320","18TAL1",9,"Chase Elliott","running",8,25,47.492,"","Green"
"321","18TAL1",9,"Chase Elliott","running",9,25,47.733,"","Green"
"322","18TAL1",9,"Chase Elliott","running",10,25,47.878,"","Green"
"323","18TAL1",9,"Chase Elliott","running",11,25,47.989,"","Green"
"324","18TAL1",9,"Chase Elliott","running",12,25,48.052,"","Green"
"325","18TAL1",9,"Chase Elliott","running",13,13,48.253,"","Green"
"326","18TAL1",9,"Chase Elliott","running",14,10,48.311,"","Green"
"327","18TAL1",9,"Chase Elliott","running",15,9,48.035,"","Green"
"328","18TAL1",9,"Chase Elliott","running",16,9,48.293,"","Green"
"329","18TAL1",9,"Chase Elliott","running",17,9,48.65,"","Green"
"330","18TAL1",9,"Chase Elliott","running",18,7,48.268,"","Green"
"331","18TAL1",9,"Chase Elliott","running",19,7,47.973,"","Green"
"332","18TAL1",9,"Chase Elliott","running",20,7,48.118,"","Green"
"333","18TAL1",9,"Chase Elliott","running",21,7,48.144,"","Green"
"334","18TAL1",9,"Chase Elliott","running",22,7,48.103,"","Green"
"335","18TAL1",9,"Chase Elliott","running",23,7,48.081,"","Green"
"336","18TAL1",9,"Chase Elliott","running",24,7,48.086,"","Green"
"337","18TAL1",9,"Chase Elliott","running",25,7,48.025,"","Green"
"338","18TAL1",9,"Chase Elliott","running",26,7,47.791,"","Green"
"339","18TAL1",9,"Chase Elliott","running",27,7,48.425,"","Green"
"340","18TAL1",9,"Chase Elliott","running",28,7,48.633,"","Green"
"341","18TAL1",9,"Chase Elliott","running",29,9,48.587,"","Green"
"342","18TAL1",9,"Chase Elliott","running",30,6,48.176,"","Green"
"343","18TAL1",9,"Chase Elliott","running",31,6,48.462,"","Green"
"344","18TAL1",9,"Chase Elliott","running",32,5,48.436,"","Green"
"345","18TAL1",9,"Chase Elliott","running",33,5,48.656,"","Green"
"346","18TAL1",9,"Chase Elliott","running",34,5,48.497,"","Green"
"347","18TAL1",9,"Chase Elliott","running",35,5,48.687,"","Green"
"348","18TAL1",9,"Chase Elliott","running",36,5,48.404,"","Green"
"349","18TAL1",9,"Chase Elliott","running",37,5,48.411,"","Green"
"350","18TAL1",9,"Chase Elliott","running",38,8,49.024,"","Green"
"351","18TAL1",9,"Chase Elliott","running",39,9,49.375,"","Green"
"352","18TAL1",9,"Chase Elliott","running",40,6,48.713,"","Green"
"353","18TAL1",9,"Chase Elliott","running",41,5,48.202,"","Green"
"354","18TAL1",9,"Chase Elliott","running",42,5,48.256,"","Green"
"355","18TAL1",9,"Chase Elliott","running",43,5,48.389,"","Green"
"356","18TAL1",9,"Chase Elliott","running",44,12,78.195,"OTHER","Green"
"357","18TAL1",9,"Chase Elliott","running",45,12,56.983,"","Green"
"358","18TAL1",9,"Chase Elliott","running",46,12,48.764,"","Green"
"359","18TAL1",9,"Chase Elliott","running",47,12,48.568,"","Green"
"360","18TAL1",9,"Chase Elliott","running",48,12,48.298,"","Green"
"361","18TAL1",9,"Chase Elliott","running",49,12,48.465,"","Green"
"362","18TAL1",9,"Chase Elliott","running",50,12,48.346,"","Green"
"363","18TAL1",9,"Chase Elliott","running",51,12,48.13,"","Green"
"364","18TAL1",9,"Chase Elliott","running",52,12,48.182,"","Green"
"365","18TAL1",9,"Chase Elliott","running",53,12,48.855,"","Green"
"366","18TAL1",9,"Chase Elliott","running",54,12,48.645,"","Green"
"367","18TAL1",9,"Chase Elliott","running",55,11,49.124,"","Green"
"368","18TAL1",9,"Chase Elliott","running",56,11,63.242,"","To Yellow"
"369","18TAL1",9,"Chase Elliott","running",57,11,121.783,"","Yellow"
"370","18TAL1",9,"Chase Elliott","running",58,17,163.107,"FOUR_WHEEL_CHANGE","Yellow"
"371","18TAL1",9,"Chase Elliott","running",59,16,121.377,"","Yellow"
"372","18TAL1",9,"Chase Elliott","running",60,16,133.588,"","Yellow"
"373","18TAL1",9,"Chase Elliott","running",61,15,127.269,"","To Green"
"374","18TAL1",9,"Chase Elliott","running",62,12,53.242,"","Restart"
"375","18TAL1",9,"Chase Elliott","running",63,12,48.199,"","Green"
"376","18TAL1",9,"Chase Elliott","running",64,12,48.376,"","Green"
"377","18TAL1",9,"Chase Elliott","running",65,13,48.383,"","Green"
"378","18TAL1",9,"Chase Elliott","running",66,9,48.427,"","Green"
"379","18TAL1",9,"Chase Elliott","running",67,20,74.738,"OTHER","Green"
"380","18TAL1",9,"Chase Elliott","running",68,18,57.689,"","Green"
"381","18TAL1",9,"Chase Elliott","running",69,6,49.097,"","Green"
"382","18TAL1",9,"Chase Elliott","running",70,4,48.051,"","Green"
"383","18TAL1",9,"Chase Elliott","running",71,4,48.179,"","Green"
"384","18TAL1",9,"Chase Elliott","running",72,8,63.925,"","To Yellow"
"385","18TAL1",9,"Chase Elliott","running",73,8,104.659,"","Yellow"
